Symbol|Issue_Name|Primary_Listing_Mkt
900919|Shanghai Greencourt Investment Gp Company Ltd|SHG
900920|Shanghai Diesel Engine Company Ltd|SHG
900921|Danhua Chemical Technology Company., Ltd|SHG
900922|Shanghai Sanmao Enterprise (Grp) Company Ltd|SHG
900923|Shanghai Bailian Group Inc Company|SHG
900924|SGSB Group Company., Ltd|SHG
900925|Shanghai Mechanical & Elect. Ind. Company Ltd|SHG
900926|Shanghai Baosight Software Company. Ltd|SHG
900927|Shanghai Material Trading Company., Ltd|SHG
900928|Shanghai Automation Instrumentation Company|SHG
900929|Shanghai Jinjiang Intl. Travel Company., Ltd|SHG
900930|Shanghai Potevio Company Ltd|SHG
900932|Shanghai Lujiazui Finance & Trade Zone|SHG
900933|Huaxin Cement Company. Ltd|SHG
900934|Shanghai Jinjiang Int'l Hotels Devlpt.|SHG
900935|Shanghai Young Sun Investment Company., Ltd|SHG
900936|Inner Mongolia Eerduosi Resourses Company Ltd|SHG
900937|Huadian Energy Company Ltd|SHG
900938|Tianjin Marine Shipping Company. Ltd. B|SHG
900939|Shanghai Huili Building Materials Company Ltd|SHG
900940|Greattown Holdings Ltd|SHG
900941|Eastern Communication Company., Ltd|SHG
900942|Huangshan Tourism Development Company., Ltd|SHG
900943|Shanghai Kai Kai Industry Company Ltd|SHG
900945|Hainan Airlines Company., Ltd|SHG
900946|Hunan Tyen Machinery Company Ltd|SHG
900947|Shanghai Zhenhua Port Machinery Company., Ltd|SHG
900948|Inner Mongolia Yitai Coal Company Ltd|SHG
900949|Zhejiang Southeast Electric Power Company Ltd|SHG
900950|Jiangsu Future Land Company.,Ltd|SHG
900951|Dahua Group Dalian Chemical Industry Company|SHG
900952|Jinzhou Port Company., Ltd|SHG
900953|KAMA CO., LTD.|SHG
900955|Shanghai Nine Dragon Tourism Company Ltd|SHG
900956|Huangshi Dongbei Electrical Appliance Company|SHG
900957|Shanghai Lingyun Industries Development|SHG
